"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","provenance","rights","source","dcterms:type","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","recordID","locationID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimDepth","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLatitude","verbatimLongitude","verbatimLongitude","verbatimCoordinateSystem","verbatimCoordinateSystem","verbatimSRS","footprintSRS","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks"
"dr1411","b8c7b370-dafc-41d6-915a-f7bbbb3567f2","2021-07-01T06:47:06Z","","CC-BY-NC 4.0 (Int)","brendan233","","","https://www.inaturalist.org/observations/83348230","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","","© brendan233 some rights reserved","","","https://www.inaturalist.org/observations/83348230","83348230","","brendan233","","","","","","","","","PRESENT","","","","","","","","Koala climbing tracks","","803f8d39-d0da-45ae-90b7-dc85a96b7073","","","","","","","Australia","AU","Queensland","","","","Sandy Creek Road, Josephville, QLD, AU","","","","","","","","","","","-28.011096","152.92194","EPSG:4326","8.0","","","-28.0110962019","","152.9219401713","","EPSG:4326","","","","","","","","",""
"dr1411","f3cc7424-b765-4659-b07c-1d1805e23f4f","2020-03-10T04:29:03Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/39624068","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/39624068","39624068","","","","","","","","","","","PRESENT","","","","","","","","Underneath thick Minkey rope Vine","","b6cc0600-a752-4fd7-b7dc-945ae5f6291c","","","","","","","Australia","AU","Queensland","","","","Ring Road, Nathan, QLD, AU","","","","","","","","","","","-27.551184","153.057898","EPSG:4326","76.0","","","-27.5511844289","","153.057898095","","EPSG:4326","","","","","","","","",""
"dr1411","691c23d7-2677-4d63-a14c-065afbe38fde","2020-03-30T22:05:37Z","","CC-BY-NC 4.0 (Int)","Marie Tarrant","","","https://www.inaturalist.org/observations/41022422","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Marie Tarrant some rights reserved","","","https://www.inaturalist.org/observations/41022422","41022422","","Tarrant, Marie","","","","","","","","","PRESENT","","","","","","","","","","e47d11ad-f969-4b41-947e-7d9349a822bd","","","","","","","Australia","AU","Queensland","","","","Kobble Creek QLD 4520, Australia","","","","","","","","","","","-27.266667","152.8","EPSG:4326","6752.0","","","-27.266667","","152.8","","EPSG:4326","","","","","","","","",""
"dr1411","c6db2e93-4043-4578-a133-943a1c0fa2c7","2020-12-11T07:41:58Z","","CC-BY-NC 4.0 (Int)","lexiez","","","https://www.inaturalist.org/observations/66270787","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© lexiez some rights reserved","","","https://www.inaturalist.org/observations/66270787","66270787","","Lexiez","","","","","","","","","PRESENT","","","","","","","","","","61ca2cd9-02cb-457d-8214-c8f54b9a6fed","","","","","","","Australia","AU","Queensland","","","","Gold Coast Springbrook Road, Springbrook, QLD, AU","","","","","","","","","","","-28.149664","153.270737","EPSG:4326","20.0","","","-28.1496638333","","153.2707366667","","EPSG:4326","","","","","","","","",""
"dr1411","e78624ed-e84a-419a-9a5b-c357d973c5ec","2021-03-14T22:28:45Z","","CC-BY-NC 4.0 (Int)","ormiston","","","https://www.inaturalist.org/observations/71096960","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© ormiston some rights reserved","","","https://www.inaturalist.org/observations/71096960","71096960","","Ormiston","","","","","","","","","PRESENT","","","","","","","","","","37863e66-50de-4842-a70c-722c556b4153","","","","","","","Australia","AU","Queensland","","","","Grace Hartley Refuge Ormiston 4160","","","","","","","","","","","-27.523087","153.260972","EPSG:4326","15.0","","","-27.523086639","","153.2609724998","","EPSG:4326","","","","","","","","",""
"dr1411","a13a9d74-d8f2-4d50-9b37-b5c7ccba9f78","2020-06-03T22:58:15Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/48314390","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/48314390","48314390","","","","","","","","","","","PRESENT","","","","","","","","Unknown Stringybark","","0689d52b-cfad-48df-9cc0-8ce4b74279ad","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.539587","153.054269","EPSG:4326","70.0","","","-27.5395873151","","153.0542693942","","EPSG:4326","","","","","","","","",""
"dr1411","7eba03d2-ed30-4c8e-80cb-5d322d7b18c6","2021-07-05T20:55:17Z","","CC-BY-NC 4.0 (Int)","JessCalcutt","","","https://www.inaturalist.org/observations/83854840","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© JessCalcutt some rights reserved","","","https://www.inaturalist.org/observations/83854840","83854840","","Jesscalcutt","","","","","","","","","PRESENT","","","","","","","","","","4e064138-03bb-4c90-80b6-6d0f964fe83a","","","","","","","Australia","AU","Queensland","","","","Horseshoe Bay Rd at The Forts, Horseshoe Bay QLD 4819, Australia","","","","","","","","","","","-19.130725","146.868956","EPSG:4326","","","","-19.130725","","146.8689555556","","EPSG:4326","","","","","","","","",""
"dr1411","85dad0ef-ab7f-4a24-bbe0-283808c19d7d","2020-09-12T13:15:09Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/59311135","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/59311135","59311135","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","","","6f57f869-89c8-426a-b0b9-b8164a6f222c","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.547597","153.058597","EPSG:4326","","","","-27.5475966667","","153.0585966667","","EPSG:4326","","","","","","","","",""
"dr1411","a8be15c2-ad41-4e8b-8229-f94ca8950c90","2020-03-18T06:28:55Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/40074608","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/40074608","40074608","","","","","","","","","","","PRESENT","","","","","","","","Brush Box","","2a9ffc43-7f42-43a8-9b32-0deaa616d1e6","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.547992","153.059246","EPSG:4326","80.0","","","-27.5479919717","","153.0592460454","","EPSG:4326","","","","","","","","",""
"dr1411","021ef00d-2a23-462b-8a19-c7dbb84e429e","2020-12-03T20:38:19Z","","CC-BY-NC 4.0 (Int)","fflurlfw","","","https://www.inaturalist.org/observations/66058223","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© fflurlfw some rights reserved","","","https://www.inaturalist.org/observations/66058223","66058223","","Fflurlfw","","","","","","","","","PRESENT","","","","","","","","","","2419de79-244e-4863-8710-2d022aaeb33a","","","","","","","Australia","AU","Queensland","","","","Ransome QLD 4154, Australia","","","","","","","","","","","-27.499442","153.181864","EPSG:4326","14.0","","","-27.4994418112","","153.181864433","","EPSG:4326","","","","","","","","",""
"dr1411","7fa81833-51dc-448c-a668-5054b4d6147a","2020-06-26T02:34:41Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/50747920","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/50747920","50747920","","","","","","","","","","","PRESENT","","","","","","","","Unknown Stringybark","","4805175f-b90a-473b-a16d-3d169af59423","","","","","","","Australia","AU","Queensland","","","","Don Young Road, Nathan, QLD, AU","","","","","","","","","","","-27.550181","153.063393","EPSG:4326","71.0","","","-27.5501806968","","153.063392939","","EPSG:4326","","","","","","","","",""
"dr1411","4e426045-da9d-4550-9b71-2aa6ae54f2ad","2021-03-08T23:11:49Z","","CC-BY-NC 4.0 (Int)","tarragindiandrew","","","https://www.inaturalist.org/observations/70797580","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© tarragindiandrew some rights reserved","","","https://www.inaturalist.org/observations/70797580","70797580","","Tarragindiandrew","","","","","","","","","PRESENT","","","","","","","","","","47e59fa8-804c-4e46-8656-f4b43358f974","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.546129","153.057931","EPSG:4326","159.0","","","-27.5461294404","","153.0579311213","","EPSG:4326","","","","","","","","",""
"dr1411","03a460ff-bbd5-48f6-a7ba-1cadde5da34a","2021-06-20T07:40:34Z","","CC-BY-NC 4.0 (Int)","Mark Clarke","","","https://www.inaturalist.org/observations/83749863","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Mark Clarke some rights reserved","","","https://www.inaturalist.org/observations/83749863","83749863","","Clarke, Mark","","","","","","","","","PRESENT","","","","","","","","1 0f 4 seen","","64c8eadd-2867-4b9b-942f-c7088b929edf","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.544062","153.055861","EPSG:4326","121.0","","","-27.5440623457","","153.0558612046","","EPSG:4326","","","","","","","","",""
"dr1411","14bb420f-d18e-4603-b933-afe8c1e93b09","2020-09-20T23:51:30Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/59865569","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/59865569","59865569","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","","","5db7640e-5d7b-472d-bf82-f4419407cb9e","","","","","","","Australia","AU","Queensland","","","","Stretton-Karawatha, Queensland, Australia","","","","","","","","","","","-27.637043","153.089885","EPSG:4326","","","","-27.6370433333","","153.089885","","EPSG:4326","","","","","","","","",""
"dr1411","d2b6915e-d81b-4081-87aa-4f157a1347f6","2021-06-13T07:10:22Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/82797910","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/82797910","82797910","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","4cc2bd4b-fe3e-471f-8f7e-06183b0ca4c7","","","","","","","Australia","AU","Queensland","","","","Ring Road, Nathan, QLD, AU","","","","","","","","","","","-27.55031","153.05483","EPSG:4326","63.0","","","-27.5503097548","","153.0548301057","","EPSG:4326","","","","","","","","",""
"dr1411","d27ff6a5-98c5-4f4d-af0c-571f76f7120e","2020-09-20T23:29:53Z","","CC-BY-NC 4.0 (Int)","Matteo Grilli","","","https://www.inaturalist.org/observations/60033935","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Matteo Grilli some rights reserved","","","https://www.inaturalist.org/observations/60033935","60033935","","Grilli, Matteo","","","","","","","","","PRESENT","","","","","","","","","","3f2956c8-7969-4ce0-8116-aea7aaeda887","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.436148","152.998379","EPSG:4326","15.0","","","-27.4361482436","","152.9983787525","","EPSG:4326","","","","","","","","",""
"dr1411","a9096f22-2b5e-4206-8a1d-fd78356899ec","2021-06-12T11:17:04Z","","CC-BY-NC 4.0 (Int)","qldtrustfornature","","","https://www.inaturalist.org/observations/82660544","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© qldtrustfornature some rights reserved","","","https://www.inaturalist.org/observations/82660544","82660544","","Qldtrustfornature","","","","","","","","","PRESENT","","","","","","","","","","470bf1fc-1489-4092-ba63-bbc943ee34e2","","","","","","","Australia","AU","Queensland","","","","Settlement Road, St Lawrence, QLD, AU","","","","","","","","","","","-22.370492","149.572399","EPSG:4326","331.0","","","-22.3704922166","","149.5723988079","","EPSG:4326","","","","","","","","",""
"dr1411","85c63c2a-11bc-48b3-bc71-b4afa7f2658e","2020-03-12T05:48:06Z","","CC-BY-NC 4.0 (Int)","Susan","","","https://www.inaturalist.org/observations/39857777","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Susan some rights reserved","","","https://www.inaturalist.org/observations/39857777","39857777","","Susan","","","","","","","","","PRESENT","","","","","","","","","","e8913323-08b0-45b8-8639-f29522434887","","","","","","","Australia","AU","Queensland","","","","Mount Gravatt Park, Mount Gravatt, QLD, AU","","","","","","","","","","","-27.544901","153.068271","EPSG:4326","55.0","","","-27.5449005823","","153.0682705972","","EPSG:4326","","","","","","","","",""
"dr1411","3963a4e5-0b0a-4cb6-96f1-1fbc63ceca54","2020-03-18T06:28:49Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/40074591","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/40074591","40074591","","","","","","","","","","","PRESENT","","","","","","","","Unknown","","87854f74-0da8-4618-9db0-81e653792b44","","","","","","","Australia","AU","Queensland","","","","Pacific Motorway, Nathan, QLD, AU","","","","","","","","","","","-27.547503","153.063172","EPSG:4326","75.0","","","-27.5475032976","","153.0631721671","","EPSG:4326","","","","","","","","",""
"dr1411","a28fa48b-90b1-4cc3-9d50-7067b6070a92","2021-07-05T20:55:24Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/83997587","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/83997587","83997587","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","02d89949-fa5e-4e19-8a18-9962d601f4bf","","","","","","","Australia","AU","Queensland","","","","Ring Road, Nathan, QLD, AU","","","","","","","","","","","-27.550949","153.057521","EPSG:4326","101.0","","","-27.5509486192","","153.0575205881","","EPSG:4326","","","","","","","","",""
"dr1411","8bdb36db-2b38-4317-a3de-37525d5a04d1","2020-09-14T15:25:49Z","","CC-BY-NC 4.0 (Int)","greg n","","","https://www.inaturalist.org/observations/59553929","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© greg n some rights reserved","","","https://www.inaturalist.org/observations/59553929","59553929","","","","","","FEMALE","Adult","","","","PRESENT","","","","","","","","Appears to be carrying a pouch young. Actively feeding in the outer branches, some sort of stringybark.","","8614fa32-4d20-4879-b7c2-80aa230ea9e7","","","","","","","Australia","AU","Queensland","","","","Boat Mountain Conservation Park, Manyung QLD 4605, Australia","","","","","","","","","","","-26.163805","151.97322","EPSG:4326","","","","-26.163805","","151.97322","","EPSG:4326","","","","","","","","",""
"dr1411","2f780ddc-7108-47c8-8f9c-40fba852f8d5","2020-09-14T15:25:46Z","","CC-BY-NC 4.0 (Int)","greg n","","","https://www.inaturalist.org/observations/59554120","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© greg n some rights reserved","","","https://www.inaturalist.org/observations/59554120","59554120","","","","","","MALE","Adult","","","","PRESENT","","","","","","","","Heard this fellow calling while observing the female Koala. Photo of tree that it was indicates a very often used tree for climbing.","","f107b6ef-0b87-44b2-bf30-06e66eeed7f8","","","","","","","Australia","AU","Queensland","","","","Boat Mountain Conservation Park, Manyung QLD 4605, Australia","","","","","","","","","","","-26.16335","151.97277","EPSG:4326","","","","-26.16335","","151.97277","","EPSG:4326","","","","","","","","",""
"dr1411","7e58dee3-4678-42f3-83df-64bdf82442ff","2021-06-21T23:32:53Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/83997535","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/83997535","83997535","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","e368e173-36c7-4438-8fec-0b8e0deb5170","","","","","","","Australia","AU","Queensland","","","","Ring Road, Nathan, QLD, AU","","","","","","","","","","","-27.550012","153.053338","EPSG:4326","156.0","","","-27.5500123611","","153.0533379604","","EPSG:4326","","","","","","","","",""
"dr1411","2912fb1b-79f2-4cac-8f6e-5e63dfad5c36","2020-06-26T02:34:11Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/50748193","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/50748193","50748193","","","","","","","","","","","PRESENT","","","","","","","","Unknown","","a8d70ded-cf43-4cf9-bb21-12fc6dc06c99","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.546077","153.058375","EPSG:4326","88.0","","","-27.5460772188","","153.0583752337","","EPSG:4326","","","","","","","","",""
